Replicate Name,Protein Name,Precursor Ion Name,Precursor Mz,Product Mz,Retention Time,Area,Background,Start Time,End Time,Height
241121_Smp_UCYNA_Z-17,B12,OH-B12,664.7,147.1446,4.57,376,0,4.5,4.57,469
241121_Smp_UCYNA_Z-19,B12,OH-B12,664.7,147.1446,4.58,1556096,30364,4.5,4.86,237364
241121_Smp_UCYNA_Z-20,B12,OH-B12,664.7,147.1446,4.57,1478563,7330,4.51,4.81,215468
241121_Smp_UCYNA_Z-21,B12,OH-B12,664.7,147.1446,4.46,272,0,4.46,4.54,0
241121_Smp_UCYNA_Z-22,B12,OH-B12,664.7,147.1446,4.57,1934374,17642,4.48,4.83,329571
241121_Smp_UCYNA_Z-23,B12,OH-B12,664.7,147.1446,4.57,1911265,22784,4.49,4.87,309896
241121_Smp_UCYNA_Z-24,B12,OH-B12,664.7,147.1446,4.58,1731486,27707,4.49,4.89,321401
241121_Smp_UCYNA_Z-25,B12,OH-B12,664.7,147.1446,4.58,4248,41,4.53,4.58,3002
241121_Smp_UCYNA_Z-26,B12,OH-B12,664.7,147.1446,4.56,13671,0,4.53,4.6,8400
241121_Smp_UCYNA_Z-27,B12,OH-B12,664.7,147.1446,4.56,1470,59,4.51,4.59,1537
241121_Smp_UCYNA_Z-28,B12,OH-B12,664.7,147.1446,4.6,519,0,4.57,4.62,748
241121_Smp_UCYNA_Z-29,B12,OH-B12,664.7,147.1446,4.58,1591,0,4.53,4.58,1432
241121_Smp_UCYNA_Z-30,B12,OH-B12,664.7,147.1446,4.59,1005317,0,4.51,4.86,152704
241121_Smp_UCYNA_Z-31,B12,OH-B12,664.7,147.1446,4.57,1331448,10985,4.5,4.72,248517
241121_Smp_UCYNA_Z-32,B12,OH-B12,664.7,147.1446,4.59,1116224,519,4.49,4.85,193830
241121_Smp_UCYNA_Z-33,B12,OH-B12,664.7,147.1446,4.57,10685,0,4.55,4.64,6365
241121_Smp_UCYNA_Z-34,B12,OH-B12,664.7,147.1446,4.57,1499341,54353,4.51,4.89,223057
241121_Smp_UCYNA_Z-35,B12,OH-B12,664.7,147.1446,4.58,1339042,0,4.51,4.9,184128
241121_Smp_UCYNA_Z-36,B12,OH-B12,664.7,147.1446,4.57,1378531,0,4.5,4.75,263168
241121_Smp_UCYNA_Z-37,B12,OH-B12,664.7,147.1446,4.58,49956,0,4.51,4.68,12408
241121_Smp_UCYNA_Z-38,B12,OH-B12,664.7,147.1446,4.62,28154,0,4.5,4.64,9372
241121_Smp_UCYNA_Z-39,B12,OH-B12,664.7,147.1446,4.57,9195,0,4.51,4.64,2635
241121_Smp_UCYNA_Z-40,B12,OH-B12,664.7,147.1446,4.56,24036,0,4.51,4.63,6556
241121_Smp_UCYNA_Z-41,B12,OH-B12,664.7,147.1446,4.58,30188,0,4.49,4.65,10960
241121_Smp_UCYNA_Z-42,B12,OH-B12,664.7,147.1446,4.58,13642,0,4.51,4.59,5544
241121_Std_0nM_UCYNA_B12_1,B12,CN-B12,678.587,359.189,5.37,4682,0,5.31,5.4,2693
241121_Std_0nM_UCYNA_B12_2,B12,CN-B12,678.587,359.189,5.35,4296,715,5.32,5.44,1739
241121_Std_1nM_UCYNA_B12_1,B12,CN-B12,678.587,359.189,5.35,292974,11736,5.3,5.42,110490
241121_Std_1nM_UCYNA_B12_2,B12,CN-B12,678.587,359.189,5.36,377691,6866,5.3,5.46,136817
241121_Std_5nM_UCYNA_B12_1,B12,CN-B12,678.587,359.189,5.35,1722686,8657,5.3,5.43,593801
241121_Std_5nM_UCYNA_B12_2,B12,CN-B12,678.587,359.189,5.35,2129986,9420,5.3,5.45,720881
241121_Std_10nM_UCYNA_B12_1,B12,CN-B12,678.587,359.189,5.35,2793330,37700,5.3,5.43,961937
241121_Std_10nM_UCYNA_B12_2,B12,CN-B12,678.587,359.189,5.36,4463030,67884,5.3,5.45,1542187
241121_Std_20nM_UCYNA_B12_1,B12,CN-B12,678.587,359.189,5.35,8127013,75381,5.29,5.44,2767810
241121_Std_20nM_UCYNA_B12_2,B12,CN-B12,678.587,359.189,5.35,9530806,41895,5.29,5.44,3321095
241121_Std_50nM_RP-Mix234_InH2O,B12,CN-B12,678.587,359.189,5.36,5213,0,5.32,5.4,2141
241121_Poo_UCYNA-culture_Full1,B12,CN-B12,678.587,359.189,5.36,10688,0,5.31,5.4,7214
241121_Poo_UCYNA-culture_Full2,B12,CN-B12,678.587,359.189,5.35,14433,0,5.3,5.43,5975
241121_Poo_UCYNA-culture_Full3,B12,CN-B12,678.587,359.189,5.33,15802,169,5.3,5.42,5256
241121_Smp_UCYNA_Z-2,B12,CN-B12,678.587,359.189,5.36,2379,537,5.3,5.39,1314
241121_Smp_UCYNA_Z-4,B12,CN-B12,678.587,359.189,5.37,5243,0,5.29,5.41,2561
241121_Smp_UCYNA_Z-7,B12,CN-B12,678.587,359.189,5.37,3711,0,5.31,5.42,1865
241121_Smp_UCYNA_Z-12,B12,CN-B12,678.587,359.189,5.36,238,0,5.35,5.4,575
241121_Smp_UCYNA_Z-13,B12,CN-B12,678.587,359.189,5.36,2453,0,5.33,5.41,2694
241121_Smp_UCYNA_Z-17,B12,CN-B12,678.587,359.189,5.39,2813,0,5.38,5.42,2246
241121_Smp_UCYNA_Z-19,B12,CN-B12,678.587,359.189,5.36,25086,0,5.29,5.43,13308
241121_Smp_UCYNA_Z-20,B12,CN-B12,678.587,359.189,5.35,31756,0,5.28,5.42,9497
241121_Smp_UCYNA_Z-21,B12,CN-B12,678.587,359.189,5.38,1244,0,5.32,5.4,1410
241121_Smp_UCYNA_Z-22,B12,CN-B12,678.587,359.189,5.36,36663,0,5.3,5.41,12332
241121_Smp_UCYNA_Z-23,B12,CN-B12,678.587,359.189,5.35,42178,422,5.27,5.43,18081
241121_Smp_UCYNA_Z-24,B12,CN-B12,678.587,359.189,5.35,42057,0,5.27,5.41,15988
241121_Smp_UCYNA_Z-25,B12,CN-B12,678.587,359.189,5.38,956,1667,5.35,5.41,1505
241121_Smp_UCYNA_Z-26,B12,CN-B12,678.587,359.189,5.43,1590,618,5.43,5.48,1723
241121_Smp_UCYNA_Z-27,B12,CN-B12,678.587,359.189,5.34,636,1193,5.33,5.38,1190
241121_Smp_UCYNA_Z-28,B12,CN-B12,678.587,359.189,5.43,1079,0,5.42,5.46,1077
241121_Smp_UCYNA_Z-29,B12,CN-B12,678.587,359.189,5.44,1569,0,5.43,5.48,1254
241121_Smp_UCYNA_Z-30,B12,CN-B12,678.587,359.189,5.4,1762,0,5.38,5.44,1910
241121_Smp_UCYNA_Z-31,B12,CN-B12,678.587,359.189,5.42,3224,37,5.38,5.46,2749
241121_Smp_UCYNA_Z-32,B12,CN-B12,678.587,359.189,5.34,2398,0,5.32,5.37,4020
241121_Smp_UCYNA_Z-33,B12,CN-B12,678.587,359.189,5.4,1206,1538,5.34,5.42,900
241121_Smp_UCYNA_Z-34,B12,CN-B12,678.587,359.189,5.36,37,1849,5.36,5.41,226
241121_Smp_UCYNA_Z-35,B12,CN-B12,678.587,359.189,5.5,3493,79,5.45,5.53,2647
241121_Smp_UCYNA_Z-36,B12,CN-B12,678.587,359.189,5.34,2134,37,5.34,5.41,1818
241121_Smp_UCYNA_Z-37,B12,CN-B12,678.587,359.189,5.39,1304,0,5.35,5.4,1063
241121_Smp_UCYNA_Z-38,B12,CN-B12,678.587,359.189,5.38,2368,0,5.34,5.43,2716
241121_Smp_UCYNA_Z-39,B12,CN-B12,678.587,359.189,5.4,1215,61,5.36,5.44,1327
241121_Smp_UCYNA_Z-40,B12,CN-B12,678.587,359.189,5.32,2859,0,5.28,5.35,3041
241121_Smp_UCYNA_Z-41,B12,CN-B12,678.587,359.189,5.42,5191,0,5.39,5.46,3055
241121_Smp_UCYNA_Z-42,B12,CN-B12,678.587,359.189,5.37,1005,0,5.33,5.4,739
241121_Std_0nM_UCYNA_B12_1,B12,CN-B12,678.587,147.153,5.36,7241,0,5.31,5.4,4801
241121_Std_0nM_UCYNA_B12_2,B12,CN-B12,678.587,147.153,5.36,7719,0,5.32,5.44,4093
241121_Std_1nM_UCYNA_B12_1,B12,CN-B12,678.587,147.153,5.35,1191595,3847,5.3,5.42,423359
241121_Std_1nM_UCYNA_B12_2,B12,CN-B12,678.587,147.153,5.35,1413615,19891,5.3,5.46,481404
241121_Std_5nM_UCYNA_B12_1,B12,CN-B12,678.587,147.153,5.35,6103125,79747,5.3,5.43,2188616
241121_Std_5nM_UCYNA_B12_2,B12,CN-B12,678.587,147.153,5.36,7445579,63145,5.3,5.45,2526017
241121_Std_10nM_UCYNA_B12_1,B12,CN-B12,678.587,147.153,5.35,10298461,131334,5.3,5.43,3477568
241121_Std_10nM_UCYNA_B12_2,B12,CN-B12,678.587,147.153,5.36,16066892,134950,5.3,5.45,5500967
241121_Std_20nM_UCYNA_B12_1,B12,CN-B12,678.587,147.153,5.35,29048404,475319,5.29,5.44,10131573
241121_Std_20nM_UCYNA_B12_2,B12,CN-B12,678.587,147.153,5.35,34039576,191871,5.29,5.44,11753756
241121_Std_50nM_RP-Mix234_InH2O,B12,CN-B12,678.587,147.153,5.35,7991,87,5.32,5.4,4197
241121_Poo_UCYNA-culture_Full1,B12,CN-B12,678.587,147.153,5.34,30576,0,5.31,5.4,14968
241121_Poo_UCYNA-culture_Full2,B12,CN-B12,678.587,147.153,5.36,40386,0,5.3,5.43,16480
241121_Poo_UCYNA-culture_Full3,B12,CN-B12,678.587,147.153,5.36,41140,0,5.3,5.42,18647
241121_Smp_UCYNA_Z-2,B12,CN-B12,678.587,147.153,5.37,338,0,5.3,5.39,768
241121_Smp_UCYNA_Z-4,B12,CN-B12,678.587,147.153,5.36,11404,149,5.29,5.41,7220
241121_Smp_UCYNA_Z-7,B12,CN-B12,678.587,147.153,5.36,10402,100,5.31,5.42,4352
241121_Smp_UCYNA_Z-12,B12,CN-B12,678.587,147.153,5.35,468,24,5.35,5.4,1072
241121_Smp_UCYNA_Z-13,B12,CN-B12,678.587,147.153,5.35,45,0,5.33,5.41,34
241121_Smp_UCYNA_Z-17,B12,CN-B12,678.587,147.153,5.4,19,0,5.38,5.42,29
241121_Smp_UCYNA_Z-19,B12,CN-B12,678.587,147.153,5.36,99270,0,5.29,5.43,35232
241121_Smp_UCYNA_Z-20,B12,CN-B12,678.587,147.153,5.36,96728,298,5.28,5.42,38060
241121_Smp_UCYNA_Z-21,B12,CN-B12,678.587,147.153,5.36,1119,0,5.32,5.4,2075
241121_Smp_UCYNA_Z-22,B12,CN-B12,678.587,147.153,5.34,161505,0,5.3,5.41,62064
241121_Smp_UCYNA_Z-23,B12,CN-B12,678.587,147.153,5.35,145138,309,5.27,5.43,46424
241121_Smp_UCYNA_Z-24,B12,CN-B12,678.587,147.153,5.33,142392,0,5.27,5.41,53059
241121_Smp_UCYNA_Z-25,B12,CN-B12,678.587,147.153,5.37,357,0,5.35,5.41,738
241121_Smp_UCYNA_Z-26,B12,CN-B12,678.587,147.153,5.45,5,0,5.43,5.48,8
241121_Smp_UCYNA_Z-27,B12,CN-B12,678.587,147.153,5.33,0,0,5.33,5.38,0
241121_Smp_UCYNA_Z-28,B12,CN-B12,678.587,147.153,5.42,24,0,5.42,5.46,38
241121_Smp_UCYNA_Z-29,B12,CN-B12,678.587,147.153,5.47,740,0,5.43,5.48,1183
241121_Smp_UCYNA_Z-30,B12,CN-B12,678.587,147.153,5.39,893,0,5.38,5.44,1466
241121_Smp_UCYNA_Z-31,B12,CN-B12,678.587,147.153,5.43,3156,0,5.38,5.46,3217
241121_Smp_UCYNA_Z-32,B12,CN-B12,678.587,147.153,5.36,2364,0,5.32,5.37,2153
241121_Smp_UCYNA_Z-33,B12,CN-B12,678.587,147.153,5.36,2097,60,5.34,5.42,1696
241121_Smp_UCYNA_Z-34,B12,CN-B12,678.587,147.153,5.37,2955,27,5.36,5.41,1748
241121_Smp_UCYNA_Z-35,B12,CN-B12,678.587,147.153,5.51,115,0,5.45,5.53,278
241121_Smp_UCYNA_Z-36,B12,CN-B12,678.587,147.153,5.39,1241,1315,5.34,5.41,1524
241121_Smp_UCYNA_Z-37,B12,CN-B12,678.587,147.153,5.37,19,0,5.35,5.4,29
241121_Smp_UCYNA_Z-38,B12,CN-B12,678.587,147.153,5.42,37,0,5.34,5.43,36
241121_Smp_UCYNA_Z-39,B12,CN-B12,678.587,147.153,5.43,82,0,5.36,5.44,20
241121_Smp_UCYNA_Z-40,B12,CN-B12,678.587,147.153,5.34,838,0,5.28,5.35,1516
241121_Smp_UCYNA_Z-41,B12,CN-B12,678.587,147.153,5.41,14,0,5.39,5.46,21
241121_Smp_UCYNA_Z-42,B12,CN-B12,678.587,147.153,5.37,707,0,5.33,5.4,913
241121_Std_0nM_UCYNA_B12_1,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.28,52,0,3.27,3.31,43
241121_Std_0nM_UCYNA_B12_2,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.29,0,0,3.29,3.31,0
241121_Std_1nM_UCYNA_B12_1,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.35,114,0,3.3,3.36,74
241121_Std_1nM_UCYNA_B12_2,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.92,307,0,3.88,3.98,145
241121_Std_5nM_UCYNA_B12_1,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.3,18,0,3.27,3.32,26
241121_Std_5nM_UCYNA_B12_2,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.92,428,0,3.88,3.99,216
241121_Std_10nM_UCYNA_B12_1,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.29,0,34,3.27,3.31,2
241121_Std_10nM_UCYNA_B12_2,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.92,583,0,3.87,3.99,197
241121_Std_20nM_UCYNA_B12_1,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.3,5,0,3.3,3.31,12
241121_Std_20nM_UCYNA_B12_2,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.3,25,0,3.29,3.31,28
241121_Std_50nM_RP-Mix234_InH2O,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.24,2126,0,3.13,3.43,477
241121_Poo_UCYNA-culture_Full1,Pseudocobs,CN-Pseudocob,673.28,660.2789,5.27,13,0,5.26,5.27,30
241121_Poo_UCYNA-culture_Full2,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.92,651,0,3.88,4,246
241121_Poo_UCYNA-culture_Full3,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.3,50,0,3.3,3.32,64
241121_Smp_UCYNA_Z-2,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.9,552,0,3.87,3.96,211
241121_Smp_UCYNA_Z-4,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.93,368,0,3.85,3.97,120
241121_Smp_UCYNA_Z-7,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.96,562,0,3.88,4.03,138
241121_Smp_UCYNA_Z-12,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.91,506,0,3.88,3.99,157
241121_Smp_UCYNA_Z-13,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.93,815,0,3.87,4,358
241121_Smp_UCYNA_Z-17,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.91,276,0,3.86,3.96,109
241121_Smp_UCYNA_Z-19,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.2,283,0,3.2,3.21,614
241121_Smp_UCYNA_Z-20,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.95,823,0,3.88,4,282
241121_Smp_UCYNA_Z-21,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.29,1,8,3.29,3.3,4
241121_Smp_UCYNA_Z-22,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.93,1063,0,3.88,3.99,380
241121_Smp_UCYNA_Z-23,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.3,22,0,3.27,3.32,33
241121_Smp_UCYNA_Z-24,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.92,995,0,3.85,3.98,317
241121_Smp_UCYNA_Z-25,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.3,15,0,3.29,3.3,30
241121_Smp_UCYNA_Z-26,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.29,10,0,3.28,3.3,18
241121_Smp_UCYNA_Z-27,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.94,303,0,3.89,3.98,170
241121_Smp_UCYNA_Z-28,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.93,236,0,3.89,4,122
241121_Smp_UCYNA_Z-29,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.29,18,0,3.28,3.31,28
241121_Smp_UCYNA_Z-30,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.93,767,0,3.91,4,364
241121_Smp_UCYNA_Z-31,Pseudocobs,CN-Pseudocob,673.28,660.2789,4.77,16,0,4.76,4.81,31
241121_Smp_UCYNA_Z-32,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.28,49,0,3.28,3.3,66
241121_Smp_UCYNA_Z-33,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.93,564,0,3.88,3.99,283
241121_Smp_UCYNA_Z-34,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.27,0,0,3.27,3.3,0
241121_Smp_UCYNA_Z-35,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.3,15,0,3.3,3.31,29
241121_Smp_UCYNA_Z-36,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.92,1256,0,3.88,4.07,365
241121_Smp_UCYNA_Z-37,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.3,0,0,3.3,3.32,0
241121_Smp_UCYNA_Z-38,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.93,466,0,3.9,3.99,176
241121_Smp_UCYNA_Z-39,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.93,392,0,3.88,4.02,175
241121_Smp_UCYNA_Z-40,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.94,444,0,3.91,4.02,259
241121_Smp_UCYNA_Z-41,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.92,347,0,3.88,3.98,181
241121_Smp_UCYNA_Z-42,Pseudocobs,CN-Pseudocob,673.28,660.2789,3.92,438,0,3.89,4,180
241121_Std_0nM_UCYNA_B12_1,Pseudocobs,CN-Pseudocob,673.28,136.1,3.28,16,0,3.27,3.31,31
241121_Std_0nM_UCYNA_B12_2,Pseudocobs,CN-Pseudocob,673.28,136.1,3.3,20,0,3.29,3.31,33
241121_Std_1nM_UCYNA_B12_1,Pseudocobs,CN-Pseudocob,673.28,136.1,3.33,36,0,3.3,3.36,28
241121_Std_1nM_UCYNA_B12_2,Pseudocobs,CN-Pseudocob,673.28,136.1,3.92,487,0,3.88,3.98,175
241121_Std_5nM_UCYNA_B12_1,Pseudocobs,CN-Pseudocob,673.28,136.1,3.28,55,0,3.27,3.32,33
241121_Std_5nM_UCYNA_B12_2,Pseudocobs,CN-Pseudocob,673.28,136.1,3.92,530,0,3.88,3.99,249
241121_Std_10nM_UCYNA_B12_1,Pseudocobs,CN-Pseudocob,673.28,136.1,3.3,20,0,3.27,3.31,26
241121_Std_10nM_UCYNA_B12_2,Pseudocobs,CN-Pseudocob,673.28,136.1,3.92,577,0,3.87,3.99,203
241121_Std_20nM_UCYNA_B12_1,Pseudocobs,CN-Pseudocob,673.28,136.1,3.3,13,0,3.3,3.31,30
241121_Std_20nM_UCYNA_B12_2,Pseudocobs,CN-Pseudocob,673.28,136.1,3.3,28,0,3.29,3.31,35
241121_Std_50nM_RP-Mix234_InH2O,Pseudocobs,CN-Pseudocob,673.28,136.1,3.24,2544,0,3.13,3.43,539
241121_Poo_UCYNA-culture_Full1,Pseudocobs,CN-Pseudocob,673.28,136.1,5.27,1909,0,5.26,5.27,3842
241121_Poo_UCYNA-culture_Full2,Pseudocobs,CN-Pseudocob,673.28,136.1,3.93,728,0,3.88,4,403
241121_Poo_UCYNA-culture_Full3,Pseudocobs,CN-Pseudocob,673.28,136.1,3.3,0,0,3.3,3.32,0
241121_Smp_UCYNA_Z-2,Pseudocobs,CN-Pseudocob,673.28,136.1,3.94,390,0,3.87,3.96,172
241121_Smp_UCYNA_Z-4,Pseudocobs,CN-Pseudocob,673.28,136.1,3.91,471,0,3.85,3.97,165
241121_Smp_UCYNA_Z-7,Pseudocobs,CN-Pseudocob,673.28,136.1,3.92,626,0,3.88,4.03,259
241121_Smp_UCYNA_Z-12,Pseudocobs,CN-Pseudocob,673.28,136.1,3.92,584,0,3.88,3.99,225
241121_Smp_UCYNA_Z-13,Pseudocobs,CN-Pseudocob,673.28,136.1,3.92,951,22,3.87,4,347
241121_Smp_UCYNA_Z-17,Pseudocobs,CN-Pseudocob,673.28,136.1,3.92,408,0,3.86,3.96,176
241121_Smp_UCYNA_Z-19,Pseudocobs,CN-Pseudocob,673.28,136.1,3.2,10,0,3.2,3.21,26
241121_Smp_UCYNA_Z-20,Pseudocobs,CN-Pseudocob,673.28,136.1,3.93,894,13,3.88,4,498
241121_Smp_UCYNA_Z-21,Pseudocobs,CN-Pseudocob,673.28,136.1,3.3,5,0,3.29,3.3,14
241121_Smp_UCYNA_Z-22,Pseudocobs,CN-Pseudocob,673.28,136.1,3.92,1098,0,3.88,3.99,487
241121_Smp_UCYNA_Z-23,Pseudocobs,CN-Pseudocob,673.28,136.1,3.29,54,0,3.27,3.32,44
241121_Smp_UCYNA_Z-24,Pseudocobs,CN-Pseudocob,673.28,136.1,3.91,927,0,3.85,3.98,378
241121_Smp_UCYNA_Z-25,Pseudocobs,CN-Pseudocob,673.28,136.1,3.29,0,0,3.29,3.3,0
241121_Smp_UCYNA_Z-26,Pseudocobs,CN-Pseudocob,673.28,136.1,3.28,1,0,3.28,3.3,5
241121_Smp_UCYNA_Z-27,Pseudocobs,CN-Pseudocob,673.28,136.1,3.94,402,0,3.89,3.98,152
241121_Smp_UCYNA_Z-28,Pseudocobs,CN-Pseudocob,673.28,136.1,3.92,649,0,3.89,4,219
241121_Smp_UCYNA_Z-29,Pseudocobs,CN-Pseudocob,673.28,136.1,3.28,0,0,3.28,3.31,0
241121_Smp_UCYNA_Z-30,Pseudocobs,CN-Pseudocob,673.28,136.1,3.93,1019,169,3.91,4,467
241121_Smp_UCYNA_Z-31,Pseudocobs,CN-Pseudocob,673.28,136.1,4.77,3007,0,4.76,4.81,2713
241121_Smp_UCYNA_Z-32,Pseudocobs,CN-Pseudocob,673.28,136.1,3.28,0,0,3.28,3.3,0
241121_Smp_UCYNA_Z-33,Pseudocobs,CN-Pseudocob,673.28,136.1,3.91,579,0,3.88,3.99,222
241121_Smp_UCYNA_Z-34,Pseudocobs,CN-Pseudocob,673.28,136.1,3.29,401,0,3.27,3.3,688
241121_Smp_UCYNA_Z-35,Pseudocobs,CN-Pseudocob,673.28,136.1,3.3,14,0,3.3,3.31,28
241121_Smp_UCYNA_Z-36,Pseudocobs,CN-Pseudocob,673.28,136.1,3.93,925,0,3.88,4.07,276
241121_Smp_UCYNA_Z-37,Pseudocobs,CN-Pseudocob,673.28,136.1,3.31,18,0,3.3,3.32,29
241121_Smp_UCYNA_Z-38,Pseudocobs,CN-Pseudocob,673.28,136.1,3.92,270,155,3.9,3.99,152
241121_Smp_UCYNA_Z-39,Pseudocobs,CN-Pseudocob,673.28,136.1,3.94,548,0,3.88,4.02,154
241121_Smp_UCYNA_Z-40,Pseudocobs,CN-Pseudocob,673.28,136.1,3.96,288,0,3.91,4.02,113
241121_Smp_UCYNA_Z-41,Pseudocobs,CN-Pseudocob,673.28,136.1,3.92,378,0,3.88,3.98,206
241121_Smp_UCYNA_Z-42,Pseudocobs,CN-Pseudocob,673.28,136.1,3.94,469,0,3.89,4,213
241121_Std_0nM_UCYNA_B12_1,Pseudocobs,OH-Pseudocob,659.775,348.071,3.81,1895,0,3.72,3.83,1193
241121_Std_0nM_UCYNA_B12_2,Pseudocobs,OH-Pseudocob,659.775,348.071,3.73,983,44,3.72,3.83,1372
241121_Std_1nM_UCYNA_B12_1,Pseudocobs,OH-Pseudocob,659.775,348.071,3.83,520,165,3.72,3.83,855
241121_Std_1nM_UCYNA_B12_2,Pseudocobs,OH-Pseudocob,659.775,348.071,3.79,726,0,3.72,3.83,1188
241121_Std_5nM_UCYNA_B12_1,Pseudocobs,OH-Pseudocob,659.775,348.071,3.76,57,0,3.72,3.83,35
241121_Std_5nM_UCYNA_B12_2,Pseudocobs,OH-Pseudocob,659.775,348.071,3.72,2,0,3.72,3.83,16
241121_Std_10nM_UCYNA_B12_1,Pseudocobs,OH-Pseudocob,659.775,348.071,3.81,1140,0,3.72,3.83,836
241121_Std_10nM_UCYNA_B12_2,Pseudocobs,OH-Pseudocob,659.775,348.071,3.79,159,0,3.72,3.83,231
241121_Std_20nM_UCYNA_B12_1,Pseudocobs,OH-Pseudocob,659.775,348.071,3.82,87,0,3.72,3.83,84
241121_Std_20nM_UCYNA_B12_2,Pseudocobs,OH-Pseudocob,659.775,348.071,3.72,221,0,3.72,3.83,285
241121_Std_50nM_RP-Mix234_InH2O,Pseudocobs,OH-Pseudocob,659.775,348.071,3.79,105,0,3.72,3.83,70
241121_Poo_UCYNA-culture_Full1,Pseudocobs,OH-Pseudocob,659.775,348.071,3.76,626,0,3.72,3.83,506
241121_Poo_UCYNA-culture_Full2,Pseudocobs,OH-Pseudocob,659.775,348.071,3.83,22,43,3.73,3.84,18
241121_Poo_UCYNA-culture_Full3,Pseudocobs,OH-Pseudocob,659.775,348.071,3.77,226,0,3.72,3.83,206
241121_Smp_UCYNA_Z-2,Pseudocobs,OH-Pseudocob,659.775,348.071,3.74,1780,0,3.72,3.83,932
241121_Smp_UCYNA_Z-4,Pseudocobs,OH-Pseudocob,659.775,348.071,3.79,66,0,3.72,3.83,55
241121_Smp_UCYNA_Z-7,Pseudocobs,OH-Pseudocob,659.775,348.071,3.76,933,0,3.72,3.83,1131
241121_Smp_UCYNA_Z-12,Pseudocobs,OH-Pseudocob,659.775,348.071,3.78,57,0,3.72,3.83,27
241121_Smp_UCYNA_Z-13,Pseudocobs,OH-Pseudocob,659.775,348.071,3.77,172,0,3.72,3.83,274
241121_Smp_UCYNA_Z-17,Pseudocobs,OH-Pseudocob,659.775,348.071,3.77,30,0,3.72,3.83,28
241121_Smp_UCYNA_Z-19,Pseudocobs,OH-Pseudocob,659.775,348.071,3.75,747,0,3.72,3.83,1102
241121_Smp_UCYNA_Z-20,Pseudocobs,OH-Pseudocob,659.775,348.071,3.76,1816,0,3.72,3.84,2727
241121_Smp_UCYNA_Z-21,Pseudocobs,OH-Pseudocob,659.775,348.071,3.74,59,77,3.72,3.83,146
241121_Smp_UCYNA_Z-22,Pseudocobs,OH-Pseudocob,659.775,348.071,3.73,530,68,3.72,3.83,572
241121_Smp_UCYNA_Z-23,Pseudocobs,OH-Pseudocob,659.775,348.071,3.75,686,0,3.72,3.83,771
241121_Smp_UCYNA_Z-24,Pseudocobs,OH-Pseudocob,659.775,348.071,3.74,226,0,3.72,3.83,364
241121_Smp_UCYNA_Z-25,Pseudocobs,OH-Pseudocob,659.775,348.071,3.82,848,0,3.72,3.83,1438
241121_Smp_UCYNA_Z-26,Pseudocobs,OH-Pseudocob,659.775,348.071,3.81,930,0,3.72,3.83,1203
241121_Smp_UCYNA_Z-27,Pseudocobs,OH-Pseudocob,659.775,348.071,3.79,40,0,3.73,3.84,61
241121_Smp_UCYNA_Z-28,Pseudocobs,OH-Pseudocob,659.775,348.071,3.83,6,5,3.72,3.83,13
241121_Smp_UCYNA_Z-29,Pseudocobs,OH-Pseudocob,659.775,348.071,3.8,278,0,3.72,3.83,251
